10:56:05.333 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
17:19:03.410 [nacos-grpc-client-executor-54] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=91
17:19:09.393 [nacos-grpc-client-executor-60] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=94
17:19:09.394 [nacos-grpc-client-executor-60] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-monitor -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:09.394 [nacos-grpc-client-executor-60] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-monitor -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:09.403 [nacos-grpc-client-executor-60] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=94
17:19:10.167 [nacos-grpc-client-executor-62] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=102
17:19:10.168 [nacos-grpc-client-executor-62] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-job -> [{"ip":"10.131.41.89","port":9203,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-job","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:10.170 [nacos-grpc-client-executor-62] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-job -> [{"ip":"10.131.41.89","port":9203,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-job","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:10.176 [nacos-grpc-client-executor-62] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=102
17:19:13.546 [nacos-grpc-client-executor-66] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=105
17:19:13.547 [nacos-grpc-client-executor-66] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-auth -> [{"ip":"10.131.41.89","port":9200,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:13.547 [nacos-grpc-client-executor-66] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-auth -> [{"ip":"10.131.41.89","port":9200,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:13.548 [nacos-grpc-client-executor-66] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=105
17:19:20.315 [nacos-grpc-client-executor-67] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=108
17:19:20.316 [nacos-grpc-client-executor-67] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-system -> [{"ip":"10.131.41.89","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:20.316 [nacos-grpc-client-executor-67] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-system -> [{"ip":"10.131.41.89","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:20.317 [nacos-grpc-client-executor-67] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=108
17:19:21.189 [nacos-grpc-client-executor-68] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=111
17:19:21.191 [nacos-grpc-client-executor-68] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:21.192 [nacos-grpc-client-executor-68] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:19:21.194 [nacos-grpc-client-executor-68] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=111
17:37:19.527 [nacos-grpc-client-executor-433] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=114
17:37:19.527 [nacos-grpc-client-executor-433] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:37:19.527 [nacos-grpc-client-executor-433] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
17:37:19.530 [nacos-grpc-client-executor-433] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=114
17:37:34.345 [nacos-grpc-client-executor-439] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=116
17:37:34.345 [nacos-grpc-client-executor-439] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:37:34.345 [nacos-grpc-client-executor-439] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:37:34.346 [nacos-grpc-client-executor-439] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=116
17:37:53.432 [nacos-grpc-client-executor-443] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=119
17:37:53.433 [nacos-grpc-client-executor-443] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:37:53.433 [nacos-grpc-client-executor-443] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
17:37:53.437 [nacos-grpc-client-executor-443] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=119
17:38:08.239 [nacos-grpc-client-executor-450] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=122
17:38:08.239 [nacos-grpc-client-executor-450] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:38:08.239 [nacos-grpc-client-executor-450] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:38:08.240 [nacos-grpc-client-executor-450] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=122
17:39:18.345 [nacos-grpc-client-executor-472] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=124
17:39:18.346 [nacos-grpc-client-executor-472] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:39:18.346 [nacos-grpc-client-executor-472] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
17:39:18.348 [nacos-grpc-client-executor-472] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=124
17:45:09.475 [nacos-grpc-client-executor-583] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=126
17:45:09.476 [nacos-grpc-client-executor-583] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-monitor -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:45:09.476 [nacos-grpc-client-executor-583] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-monitor -> []
17:45:09.478 [nacos-grpc-client-executor-583] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=126
17:45:20.441 [nacos-grpc-client-executor-588] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=127
17:45:20.441 [nacos-grpc-client-executor-588] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-monitor -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:45:20.441 [nacos-grpc-client-executor-588] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-monitor -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:45:20.442 [nacos-grpc-client-executor-588] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=127
18:04:00.435 [nacos-grpc-client-executor-906] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=136
18:04:00.435 [nacos-grpc-client-executor-906] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:00.436 [nacos-grpc-client-executor-906] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:00.437 [nacos-grpc-client-executor-906] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=136
18:04:24.828 [nacos-grpc-client-executor-913] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=138
18:04:24.829 [nacos-grpc-client-executor-913] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:24.829 [nacos-grpc-client-executor-913] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
18:04:24.832 [nacos-grpc-client-executor-913] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=138
18:04:39.304 [nacos-grpc-client-executor-919] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]receive server push request,request=NotifySubscriberRequest,requestId=140
18:04:39.304 [nacos-grpc-client-executor-919] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:39.305 [nacos-grpc-client-executor-919] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:39.307 [nacos-grpc-client-executor-919] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [4784d3de-dd98-4e30-a0cd-96fd575fb1a4]ack server push request,request=NotifySubscriberRequest,requestId=140
18:17:06.638 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
18:17:06.638 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service ruoyi-gateway with instance: Instance{instanceId='null', ip='10.131.41.89', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
18:17:06.640 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
18:17:06.640 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
18:17:06.641 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
18:17:06.641 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
18:17:06.641 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
18:17:06.641 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
18:17:06.641 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
18:17:06.944 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
18:17:06.945 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
18:17:06.946 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
18:17:06.946 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@134fac7e[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
18:17:06.946 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,465] - Close current connection 1635326336722_127.0.0.1_13857
18:17:06.947 [nacos-grpc-client-executor-1148] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1635326336722_127.0.0.1_13857]Ignore complete event,isRunning:false,isAbandon=false
18:17:06.949 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,83] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@3ed74434[Running, pool size = 9, active threads = 0, queued tasks = 0, completed tasks = 1149]
18:17:06.949 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,251] - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@410755dc[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 1161]
18:17:06.949 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,182] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
22:52:21.428 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
22:52:21.988 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
22:52:21.988 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 90c20902-fa54-43a2-85b6-ed3fb766a684_config-0
22:52:22.019 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 6 values 
22:52:22.050 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 4 keys and 9 values 
22:52:22.066 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
22:52:22.082 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
22:52:22.082 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 0 ms to scan 1 urls, producing 1 keys and 7 values 
22:52:22.097 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 0 ms to scan 1 urls, producing 2 keys and 8 values 
22:52:22.097 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
22:52:22.097 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$447/0x0000000800406c40
22:52:22.097 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$448/0x0000000800406040
22:52:22.097 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
22:52:22.097 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
22:52:22.113 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
22:52:24.871 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [90c20902-fa54-43a2-85b6-ed3fb766a684_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
